USER_ID,AGE_GROUP,GENDER,HAS_GENDER_REPORTED,REGION,YEAR_PATH_STARTED
U343534559526806070,25-29 ans,M,TRUE,Bourgogne-Franche-Comté,2023
U-5131466007307855333,30-34 ans,M,TRUE,Hauts-de-France,2025
U-8814567723595641098,30-34 ans,M,TRUE,Pays de la Loire,2023
U-4287657282457250678,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U1267456849812989242,30-34 ans,M,TRUE,Pays de la Loire,2023
U425868562892843570,30-34 ans,F,TRUE,Île-de-France,2022
U-8556201919016409102,45-49 ans,Non renseigné,FALSE,Île-de-France,2022
U-6592287617259003164,20-24 ans,M,TRUE,Île-de-France,2025
U-1499358648538826870,30-34 ans,F,TRUE,Occitanie,2025
U-8457138558835817735,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U3774327681148925233,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U4201691131634966306,35-39 ans,Non renseigné,FALSE,Bretagne,2023
U5112543161557832140,45-49 ans,F,TRUE,Nouvelle-Aquitaine,2022
U6969030606381242810,30-34 ans,F,TRUE,Île-de-France,2022
U-6695258869107582933,25-29 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-3867117802958667532,50-54 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U-1153307822344356592,50-54 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U-6005356397920293104,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-7809759177569111425,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U7717457234443602383,30-34 ans,F,TRUE,Centre-Val de Loire,2022
U5398295534262928271,30-34 ans,M,TRUE,Pays de la Loire,2025
U-8758101169447557027,35-39 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U2014664984071526310,25-29 ans,Non renseigné,FALSE,Pays de la Loire,2022
U4481787657333477999,45-49 ans,M,TRUE,Bretagne,2022
U-1211669014899558137,50-54 ans,M,TRUE,Île-de-France,2025
U-3137580769799090157,35-39 ans,M,TRUE,Île-de-France,2022
U1561684509793323858,40-44 ans,M,TRUE,Occitanie,2024
U1861143772986504826,35-39 ans,Non renseigné,FALSE,Île-de-France,2023
U50896521979952555,50-54 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U1536183898096072902,30-34 ans,F,TRUE,Nouvelle-Aquitaine,2022
U-1808135588768782466,45-49 ans,Non renseigné,FALSE,Île-de-France,2023
U5526427719448389466,25-29 ans,F,TRUE,Île-de-France,2025
U4124851270337412861,20-24 ans,M,TRUE,Bretagne,2024
U3742548279473179773,30-34 ans,M,TRUE,Normandie,2024
U-5148228999325447548,30-34 ans,F,TRUE,Île-de-France,2024
U7331787764556092995,35-39 ans,M,TRUE,Bretagne,2025
U-3168678242931204174,30-34 ans,Non renseigné,FALSE,Centre-Val de Loire,2023
U-6954026867778856852,40-44 ans,Non renseigné,FALSE,Pays de la Loire,2022
U-4559694384398126955,30-34 ans,M,TRUE,Bretagne,2024
U5578368056336158639,40-44 ans,F,TRUE,Île-de-France,2022
U4098644582415029720,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2025
U6507580417621326356,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U7650324312991713528,40-44 ans,Non renseigné,FALSE,Île-de-France,2025
U5130091943569437001,50-54 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2022
U-533876508373078268,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U-4740335593913048041,40-44 ans,M,TRUE,Île-de-France,2022
U6757847095499403618,50-54 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U6855259133898711664,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-1001153210788108279,40-44 ans,M,TRUE,Île-de-France,2022
U-1542722125279590293,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U430011837533822498,40-44 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2024
U-3324950698583999999,30-34 ans,F,TRUE,Nouvelle-Aquitaine,2023
U-5326852029351617759,30-34 ans,M,TRUE,Normandie,2023
U-1223453123575236732,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-6283650056441769695,25-29 ans,Non renseigné,FALSE,Pays de la Loire,2024
U6549354487723817414,40-44 ans,F,TRUE,Normandie,2023
U1548632561018882321,30-34 ans,M,TRUE,Île-de-France,2025
U-1516108165500975963,35-39 ans,Non renseigné,FALSE,Pays de la Loire,2023
U6149253744368717507,25-29 ans,M,TRUE,Centre-Val de Loire,2025
U-4679685343912066229,30-34 ans,M,TRUE,Île-de-France,2023
U49903045925141133,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U6164877820521880749,30-34 ans,F,TRUE,Île-de-France,2023
U-2283157318797230603,20-24 ans,M,TRUE,Île-de-France,2025
U-5193405091969141364,40-44 ans,M,TRUE,Île-de-France,2024
U-303976872428451281,40-44 ans,Non renseigné,FALSE,Bretagne,2022
U-2846167303317176020,35-39 ans,Non renseigné,FALSE,Île-de-France,2023
U4522928496723076731,30-34 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U-2063677451387490931,30-34 ans,Non renseigné,FALSE,Normandie,2022
U7247987196741683313,40-44 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2025
U-5636577450518841370,50-54 ans,M,TRUE,Île-de-France,2023
U-6766741439086355934,25-29 ans,M,TRUE,Île-de-France,2022
U-1587341995277127126,25-29 ans,Non renseigné,FALSE,Bretagne,2023
U-655541054333657351,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U-8481657198604204116,40-44 ans,F,TRUE,Île-de-France,2022
U-3488880137470464507,25-29 ans,M,TRUE,Île-de-France,2025
U-1477696866708033973,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U6385219393386292695,35-39 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-5530012439969146571,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-470716247606743363,30-34 ans,F,TRUE,Hauts-de-France,2022
U8442249948582896250,35-39 ans,F,TRUE,Nouvelle-Aquitaine,2024
U7227654364246443744,45-49 ans,F,TRUE,Île-de-France,2022
U-6230463161928839303,30-34 ans,Non renseigné,FALSE,Normandie,2023
U2096769524559833679,30-34 ans,Non renseigné,FALSE,Occitanie,2022
U1866236860143823498,40-44 ans,Non renseigné,FALSE,Bretagne,2022
U-4502431894569732768,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2023
U-8673868412574456687,40-44 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2023
U-1157219349155015415,40-44 ans,M,TRUE,Centre-Val de Loire,2022
U2167050591753810665,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U6673504248062393371,35-39 ans,F,TRUE,Île-de-France,2024
U1063732582072544612,50-54 ans,Non renseigné,FALSE,Île-de-France,2023
U8592441510459423957,45-49 ans,F,TRUE,Île-de-France,2025
U-2823492719917946240,50-54 ans,M,TRUE,Île-de-France,2023
U-635265931127066930,35-39 ans,M,TRUE,Pays de la Loire,2022
U-7184758524032847414,25-29 ans,M,TRUE,Grand Est,2024
U-4904751602825549772,35-39 ans,F,TRUE,Île-de-France,2025
U7914163223880936067,40-44 ans,Non renseigné,FALSE,Hauts-de-France,2022
U-3134257675214452618,30-34 ans,M,TRUE,Grand Est,2023
U267863906931753026,40-44 ans,F,TRUE,Hauts-de-France,2022
U6828682729996979194,35-39 ans,F,TRUE,Île-de-France,2022
U-6530690660917229568,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U4290449937623094765,30-34 ans,F,TRUE,Île-de-France,2023
U1647199772168636632,45-49 ans,M,TRUE,Grand Est,2024
U3919270659064688702,30-34 ans,F,TRUE,Île-de-France,2025
U5485366437262434128,40-44 ans,M,TRUE,Île-de-France,2024
U-269574786293492002,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U563991935885969098,25-29 ans,M,TRUE,Île-de-France,2024
U-3808805644366080268,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U6116556124896537762,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U6780722786779975166,25-29 ans,M,TRUE,Île-de-France,2024
U-850076197121424051,25-29 ans,M,TRUE,Bretagne,2024
U4995948690840353540,35-39 ans,F,TRUE,Hauts-de-France,2022
U-4800974770148938555,35-39 ans,Non renseigné,FALSE,Île-de-France,2024
U-8285588988004836214,25-29 ans,Non renseigné,FALSE,Bretagne,2023
U-7721037290545292343,40-44 ans,M,TRUE,Pays de la Loire,2025
U1780461919448077352,40-44 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2022
U2770337591911694348,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U-5691751123979061794,35-39 ans,M,TRUE,Occitanie,2024
U7992491285443246431,45-49 ans,Non renseigné,FALSE,Pays de la Loire,2023
U8808137208258301108,40-44 ans,F,TRUE,Île-de-France,2022
U8100797154043519331,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U3928217237976358897,45-49 ans,F,TRUE,Île-de-France,2024
U-5271589994697180269,25-29 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U3813236150945270072,30-34 ans,F,TRUE,Île-de-France,2024
U-8217452142498307145,20-24 ans,M,TRUE,Île-de-France,2025
U-4327943153376505750,55-59 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U7646218283849102591,20-24 ans,M,TRUE,Île-de-France,2025
U1773236220095996028,35-39 ans,M,TRUE,Nouvelle-Aquitaine,2025
U-6699495223530643180,45-49 ans,F,TRUE,Nouvelle-Aquitaine,2023
U-1208165322251346293,25-29 ans,F,TRUE,Centre-Val de Loire,2025
U8723669560371543757,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U3873070745474444669,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U5525484613299861537,25-29 ans,M,TRUE,Île-de-France,2023
U-3973122029094978815,35-39 ans,M,TRUE,Pays de la Loire,2022
U-5813133115132164095,40-44 ans,M,TRUE,Île-de-France,2023
U1979358062484235341,25-29 ans,M,TRUE,Île-de-France,2024
U-3055171973344055136,25-29 ans,M,TRUE,Île-de-France,2024
U4672322528098629101,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-8041740967711243728,40-44 ans,Non renseigné,FALSE,Grand Est,2022
U-5078053729127020244,40-44 ans,Non renseigné,FALSE,Île-de-France,2022
U2866618572272210771,30-34 ans,M,TRUE,Normandie,2024
U-8446898164016289355,50-54 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U5839641908820445787,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U-8502140266522706902,50-54 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2023
U1563587472551016043,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-4380398931594788293,35-39 ans,M,TRUE,Île-de-France,2024
U-7152453975736159005,30-34 ans,M,TRUE,Occitanie,2022
U5722162775686355436,25-29 ans,M,TRUE,Île-de-France,2023
U-271027973423265148,25-29 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U1068100642706133082,40-44 ans,F,TRUE,Île-de-France,2022
U-2824518987145987392,35-39 ans,F,TRUE,Centre-Val de Loire,2025
U7588356343708904168,35-39 ans,M,TRUE,Occitanie,2022
U2859664268454261987,45-49 ans,M,TRUE,Occitanie,2023
U4067372804127860986,30-34 ans,M,TRUE,Île-de-France,2022
U-3763137684344629653,45-49 ans,F,TRUE,Île-de-France,2024
U-6851114709875550553,45-49 ans,F,TRUE,Île-de-France,2023
U9085279108756455407,50-54 ans,M,TRUE,Île-de-France,2022
U5289325315389549467,25-29 ans,M,TRUE,Île-de-France,2024
U5202765486009418410,45-49 ans,M,TRUE,Pays de la Loire,2025
U-3313082457272022699,45-49 ans,M,TRUE,Île-de-France,2022
U-2255183015814867376,35-39 ans,F,TRUE,Nouvelle-Aquitaine,2022
U-1715701077415264825,30-34 ans,F,TRUE,Auvergne-Rhône-Alpes,2023
U-5622925982500007770,25-29 ans,Non renseigné,FALSE,Grand Est,2022
U2853725251564952234,45-49 ans,M,TRUE,Hauts-de-France,2025
U657807558136604827,45-49 ans,M,TRUE,Île-de-France,2024
U7669630097812008519,45-49 ans,Non renseigné,FALSE,Pays de la Loire,2022
U7207975746894860112,35-39 ans,Non renseigné,FALSE,Grand Est,2022
U8705508607845015011,40-44 ans,F,TRUE,Île-de-France,2023
U7148362168209030485,40-44 ans,M,TRUE,Île-de-France,2022
U1663917019825015902,20-24 ans,F,TRUE,Île-de-France,2025
U3053899879848043998,30-34 ans,M,TRUE,Occitanie,2024
U3342035294488370556,25-29 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2022
U-7462725997175699894,45-49 ans,M,TRUE,Île-de-France,2024
U8310542723545533306,35-39 ans,M,TRUE,Grand Est,2022
U-1858062523593383853,35-39 ans,Non renseigné,FALSE,Hauts-de-France,2022
U592041747503985733,45-49 ans,M,TRUE,Occitanie,2025
U5628194237170439340,25-29 ans,M,TRUE,Île-de-France,2024
U6650336441612878577,25-29 ans,M,TRUE,Île-de-France,2023
U3792670283386165528,50-54 ans,M,TRUE,Normandie,2023
U-2485196574721927545,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U8557500781438742351,45-49 ans,M,TRUE,Occitanie,2025
U-4520552075493949123,40-44 ans,F,TRUE,Pays de la Loire,2022
U-507163884327988699,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U8888253595249334820,60 ans ou plus,M,TRUE,Auvergne-Rhône-Alpes,2022
U8959304890731924250,50-54 ans,M,TRUE,Île-de-France,2022
U-6932551618435411581,40-44 ans,F,TRUE,Île-de-France,2022
U-6858527168981799668,45-49 ans,M,TRUE,Île-de-France,2024
U-1060214923239834075,40-44 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2024
U-360560313773617424,25-29 ans,M,TRUE,Île-de-France,2025
U1250315475746265410,30-34 ans,M,TRUE,Île-de-France,2023
U-5875609657985406329,30-34 ans,M,TRUE,Île-de-France,2025
U3287566335437797826,35-39 ans,F,TRUE,Île-de-France,2022
U4371210192244901576,30-34 ans,Non renseigné,FALSE,Grand Est,2023
U-4017183897199389014,40-44 ans,F,TRUE,Île-de-France,2023
U1292233963201856347,40-44 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U6534627865277990323,25-29 ans,M,TRUE,Île-de-France,2023
U7382725555185424306,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U-2562257399308439404,20-24 ans,M,TRUE,Pays de la Loire,2024
U-57730032401327994,25-29 ans,M,TRUE,Île-de-France,2024
U-8595651561748021825,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U4771186762058033578,25-29 ans,M,TRUE,Île-de-France,2022
U-1954461118288915668,30-34 ans,M,TRUE,Centre-Val de Loire,2022
U-1366329661546834525,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-5359388588426788742,45-49 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U367929118297177114,25-29 ans,Non renseigné,FALSE,Pays de la Loire,2022
U8547931573460809970,25-29 ans,M,TRUE,Île-de-France,2025
U3809490086995731682,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U6544877188385178133,35-39 ans,Non renseigné,FALSE,Occitanie,2022
U-3836806195030643849,50-54 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U-4353050636711995704,30-34 ans,M,TRUE,Bretagne,2024
U8710083587080165598,40-44 ans,F,TRUE,Nouvelle-Aquitaine,2025
U-4422793796645966620,35-39 ans,Non renseigné,FALSE,Occitanie,2022
U1047751221705708289,30-34 ans,F,TRUE,Grand Est,2025
U3540381825600447705,25-29 ans,M,TRUE,Île-de-France,2023
U7165403930785832010,50-54 ans,M,TRUE,Grand Est,2022
U8794026354082507735,35-39 ans,Non renseigné,FALSE,Île-de-France,2024
U-6143927775903182825,35-39 ans,M,TRUE,Bourgogne-Franche-Comté,2024
U-6100594173496300614,40-44 ans,M,TRUE,Île-de-France,2023
U7518364351768441052,30-34 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2023
U2955311759695217151,55-59 ans,M,TRUE,Occitanie,2025
U-8441153854621619299,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2024
U-4502170721673275827,30-34 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U6613941217837845059,35-39 ans,M,TRUE,Île-de-France,2022
U-3764376122738321579,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-3531334406853644839,30-34 ans,F,TRUE,Île-de-France,2024
U7846766579283308578,35-39 ans,M,TRUE,Nouvelle-Aquitaine,2022
U-6749319983756781280,25-29 ans,M,TRUE,Île-de-France,2025
U-6627853010364947541,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2023
U6077957264784643476,35-39 ans,M,TRUE,Hauts-de-France,2025
U-7354666410443699366,40-44 ans,M,TRUE,Île-de-France,2024
U5773562268475426665,20-24 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2023
U3749731062394491387,30-34 ans,M,TRUE,Occitanie,2022
U-7195784318481297824,60 ans ou plus,Non renseigné,FALSE,Île-de-France,2022
U-4055347794126949459,30-34 ans,M,TRUE,Île-de-France,2022
U-3960567926295950038,35-39 ans,M,TRUE,Centre-Val de Loire,2024
U-375533237247970447,30-34 ans,Non renseigné,FALSE,Normandie,2023
U-7611325315656066517,40-44 ans,F,TRUE,Île-de-France,2022
U-6252678767228710306,35-39 ans,F,TRUE,Île-de-France,2022
U3329152070770448510,20-24 ans,M,TRUE,Bourgogne-Franche-Comté,2024
U-3523981388172716996,60 ans ou plus,M,TRUE,Île-de-France,2023
U-5100353441237321117,30-34 ans,M,TRUE,Île-de-France,2024
U-160081096099914643,30-34 ans,F,TRUE,Île-de-France,2025
U-1359232276983872907,30-34 ans,Non renseigné,FALSE,Île-de-France,2023
U-976909668058579038,40-44 ans,M,TRUE,Occitanie,2022
U4309105691734440755,25-29 ans,M,TRUE,Île-de-France,2025
U-1156373360633841009,25-29 ans,M,TRUE,Hauts-de-France,2023
U2243188649946686709,30-34 ans,Non renseigné,FALSE,Île-de-France,2025
U-4358537703660771153,25-29 ans,F,TRUE,Île-de-France,2022
U4346439621401990409,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2022
U5452242171161775841,25-29 ans,M,TRUE,Île-de-France,2025
U6479812966158569645,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U9174751379408749041,35-39 ans,M,TRUE,Île-de-France,2024
U-8339740842560573898,35-39 ans,F,TRUE,Île-de-France,2025
U-455306651076830636,30-34 ans,M,TRUE,Île-de-France,2022
U1934920248057698707,40-44 ans,Non renseigné,FALSE,Île-de-France,2023
U4535268551719639341,40-44 ans,M,TRUE,Occitanie,2024
U-5362263885613710801,55-59 ans,M,TRUE,Nouvelle-Aquitaine,2025
U-1627217420019617402,25-29 ans,M,TRUE,Centre-Val de Loire,2025
U2742521301629161216,30-34 ans,M,TRUE,Hauts-de-France,2025
U1530230093608987531,40-44 ans,M,TRUE,Île-de-France,2022
U5438929595190475023,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-182917769639387957,35-39 ans,M,TRUE,Provence-Alpes-Côte d'Azur,2025
U597895357790450900,30-34 ans,F,TRUE,Île-de-France,2023
U-5363387144658002314,30-34 ans,M,TRUE,Île-de-France,2023
U2765759342798523185,35-39 ans,Non renseigné,FALSE,Provence-Alpes-Côte d'Azur,2022
U-1517439370423716991,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U4467492368864865180,40-44 ans,F,TRUE,Hauts-de-France,2025
U1442531774024505487,35-39 ans,M,TRUE,Occitanie,2025
U-1744436085408246761,45-49 ans,F,TRUE,Bretagne,2025
U6373735094294673265,30-34 ans,Non renseigné,FALSE,Grand Est,2022
U-2189544302680214505,40-44 ans,M,TRUE,Île-de-France,2023
U-4642204380059526060,30-34 ans,M,TRUE,Centre-Val de Loire,2024
U6566671222253980748,25-29 ans,M,TRUE,Île-de-France,2023
U-1511400449102846110,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2023
U2041290881763912997,35-39 ans,Non renseigné,FALSE,Occitanie,2022
U3382047353077286983,35-39 ans,M,TRUE,Auvergne-Rhône-Alpes,2022
U4531514103335659576,25-29 ans,Non renseigné,FALSE,Île-de-France,2023
U-1941948577791273320,30-34 ans,M,TRUE,Hauts-de-France,2022
U-2980844311050195784,20-24 ans,F,TRUE,Nouvelle-Aquitaine,2024
U-2161326886731491741,25-29 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-7244480977594866773,60 ans ou plus,M,TRUE,Île-de-France,2022
U307703561783653375,55-59 ans,M,TRUE,Hauts-de-France,2024
U-7566292141302354511,30-34 ans,M,TRUE,Nouvelle-Aquitaine,2022
U3460167841881404572,20-24 ans,M,TRUE,Île-de-France,2025
U-6461697866345276186,40-44 ans,M,TRUE,Hauts-de-France,2025
U-7907247109165964800,20-24 ans,M,TRUE,Occitanie,2025
U-6429064621774397262,25-29 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-2253852847302470878,25-29 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2022
U1287360178447893909,30-34 ans,F,TRUE,Occitanie,2022
U3450825885016612766,35-39 ans,F,TRUE,Île-de-France,2024
U-3229975839174030874,30-34 ans,M,TRUE,Île-de-France,2024
U-4296024127891060735,50-54 ans,M,TRUE,Île-de-France,2022
U8525786282271296688,30-34 ans,F,TRUE,Île-de-France,2023
U5708937225350601267,35-39 ans,M,TRUE,Île-de-France,2023
U-6938693649333155336,30-34 ans,F,TRUE,Île-de-France,2024
U-6532728721731898291,25-29 ans,M,TRUE,DROM,2025
U7281565044209100022,40-44 ans,M,TRUE,Île-de-France,2025
U-2801677953422440722,30-34 ans,F,TRUE,Île-de-France,2024
U956043934911994945,45-49 ans,Non renseigné,FALSE,Île-de-France,2023
U3550512134390914637,25-29 ans,M,TRUE,Occitanie,2024
U3493463724111332688,25-29 ans,M,TRUE,Île-de-France,2025
U-5715304427937206562,45-49 ans,F,TRUE,Auvergne-Rhône-Alpes,2024
U7614100846747885798,30-34 ans,M,TRUE,Occitanie,2024
U-4095945839293059192,35-39 ans,Non renseigné,FALSE,Île-de-France,2022
U-5272895812915704213,25-29 ans,Non renseigné,FALSE,Île-de-France,2022
U-8669481579238564791,25-29 ans,F,TRUE,Île-de-France,2025
U-3843340438721471529,50-54 ans,Non renseigné,FALSE,Grand Est,2025
U6976332045730738792,30-34 ans,M,TRUE,Grand Est,2022
U5457785188489423975,30-34 ans,F,TRUE,Île-de-France,2023
U-8177247764564851037,60 ans ou plus,M,TRUE,Île-de-France,2022
U-1323438453115396366,25-29 ans,M,TRUE,Nouvelle-Aquitaine,2025
U1005721581034506032,50-54 ans,F,TRUE,Centre-Val de Loire,2025
U306530713208993115,25-29 ans,F,TRUE,Île-de-France,2024
U-8235765922852826203,35-39 ans,M,TRUE,Île-de-France,2024
U-8509426857989297567,30-34 ans,Non renseigné,FALSE,Île-de-France,2022
U-6840885663635955697,45-49 ans,Non renseigné,FALSE,Île-de-France,2023
U90330231872021078,40-44 ans,F,TRUE,Provence-Alpes-Côte d'Azur,2022
U3101936169404592878,50-54 ans,Non renseigné,FALSE,Île-de-France,2022
U2403588585099423332,25-29 ans,M,TRUE,Île-de-France,2025
U-8956996140389241359,25-29 ans,M,TRUE,Hauts-de-France,2024
U-3655181650870703707,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2025
U-5125153029518253480,25-29 ans,M,TRUE,Occitanie,2022
U5489290867798870900,40-44 ans,M,TRUE,Occitanie,2023
U7866455647445795338,20-24 ans,M,TRUE,Hauts-de-France,2024
U-334522978294787643,20-24 ans,F,TRUE,Île-de-France,2025
U878986500346708094,30-34 ans,M,TRUE,Île-de-France,2025
U-6990085675660043297,35-39 ans,Non renseigné,FALSE,Bourgogne-Franche-Comté,2022
U5658427761849886433,30-34 ans,F,TRUE,Île-de-France,2023
U-1603714860089687527,35-39 ans,M,TRUE,Normandie,2023
U2332197962867075580,35-39 ans,F,TRUE,Île-de-France,2025
U-8914384569911959164,30-34 ans,Non renseigné,FALSE,Auvergne-Rhône-Alpes,2022
U-364033716299146522,20-24 ans,M,TRUE,Hauts-de-France,2024
U-2227482795136931554,30-34 ans,M,TRUE,Auvergne-Rhône-Alpes,2025
U-3171392997860562650,35-39 ans,Non renseigné,FALSE,Nouvelle-Aquitaine,2023
U123955794690941040,25-29 ans,Non renseigné,FALSE,Occitanie,2022
